
0:19:12  0:13:27  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:15  0:13:30  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:18  0:13:33  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:21  0:13:36  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:24  0:13:39  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.3 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:27  0:13:42  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.3 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:30  0:13:45  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:33  0:13:48  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:36  0:13:51  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:39  0:13:54  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:42  0:13:57  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.3 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:45  0:14:0  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:48  0:14:3  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:51  0:14:6  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:54  0:14:9  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:19:57  0:14:12  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:0  0:14:15  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:3  0:14:18  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:6  0:14:21  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:9  0:14:24  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:12  0:14:27  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:15  0:14:30  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:18  0:14:33  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:21  0:14:36  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:24  0:14:39  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:27  0:14:42  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:30  0:14:45  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:33  0:14:48  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:36  0:14:51  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:39  0:14:54  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:42  0:14:57  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:45  0:15:0  1  Mash-tun  145.4 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:48  0:15:3  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:51  0:15:6  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:54  0:15:9  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status 0 mix 0

0:20:57  0:15:12  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.3 F, Target: 155.0 F, Heat off, status 0 mix 0

0:21:0  0:15:15  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:21:3  0:15:18  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:21:6  0:15:21  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.1 F, Target: 155.0 F, Heat off, status 0 mix 0

Low temp - turning on the burner.

0:21:9  0:15:24  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.0 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:12  0:15:27  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  154.0 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:15  0:15:30  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.8 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:18  0:15:33  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.7 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:21  0:15:36  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.7 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:24  0:15:39  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:27  0:15:42  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat on, status 1 mix 1

0:21:30  0:15:45  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:33  0:15:48  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:36  0:15:51  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.5 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:39  0:15:54  1  Mash-tun  145.3 F, Target: 145.0 F, Pump off, status 0   HLT  153.5 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:42  0:15:57  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.4 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:45  0:16:0  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.4 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:48  0:16:3  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.4 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:51  0:16:6  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.3 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:54  0:16:9  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.4 F, Target: 155.0 F, Heat on, status 1 mix 0

0:21:57  0:16:12  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.4 F, Target: 155.0 F, Heat on, status 1 mix 0

0:22:0  0:16:15  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.5 F, Target: 155.0 F, Heat on, status 1 mix 0

0:22:3  0:16:18  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.5 F, Target: 155.0 F, Heat on, status 1 mix 0

0:22:6  0:16:21  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.5 F, Target: 155.0 F, Heat on, status 1 mix 0

0:22:9  0:16:24  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat on, status 1 mix 0

Cycling - turning off the burner.

0:22:12  0:16:27  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:15  0:16:30  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:18  0:16:33  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:21  0:16:36  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:24  0:16:39  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.7 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:27  0:16:42  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  153.8 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:30  0:16:45  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.0 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:33  0:16:48  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.0 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:36  0:16:51  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.1 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:39  0:16:54  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.2 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:42  0:16:57  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.3 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:45  0:17:0  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:48  0:17:3  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:51  0:17:6  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.4 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:54  0:17:9  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.5 F, Target: 155.0 F, Heat off, status -1 mix 0

0:22:57  0:17:12  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:23:0  0:17:15  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:23:3  0:17:18  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:23:6  0:17:21  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:23:9  0:17:24  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.6 F, Target: 155.0 F, Heat off, status -1 mix 0

0:23:12  0:17:27  1  Mash-tun  145.2 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:15  0:17:30  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:18  0:17:33  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:21  0:17:36  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:24  0:17:39  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:27  0:17:42  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:30  0:17:45  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:33  0:17:48  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:36  0:17:51  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:39  0:17:54  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:42  0:17:57  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:45  0:18:0  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.7 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:48  0:18:3  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:51  0:18:6  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:54  0:18:9  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:23:57  0:18:12  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:0  0:18:15  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:3  0:18:18  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:6  0:18:21  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:9  0:18:24  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:12  0:18:27  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:15  0:18:30  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:18  0:18:33  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.2 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:21  0:18:36  1  Mash-tun  145.1 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:24  0:18:39  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:27  0:18:42  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:30  0:18:45  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:33  0:18:48  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:36  0:18:51  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:39  0:18:54  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:42  0:18:57  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:45  0:19:0  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:48  0:19:3  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:51  0:19:6  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:54  0:19:9  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:24:57  0:19:12  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:0  0:19:15  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:3  0:19:18  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:6  0:19:21  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:9  0:19:24  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:12  0:19:27  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:15  0:19:30  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:18  0:19:33  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:21  0:19:36  1  Mash-tun  145.0 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:24  0:19:39  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:27  0:19:42  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:30  0:19:45  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:33  0:19:48  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:36  0:19:51  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:39  0:19:54  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:42  0:19:57  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:45  0:20:0  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:48  0:20:3  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:51  0:20:6  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:54  0:20:9  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:25:57  0:20:12  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:0  0:20:15  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:3  0:20:18  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:6  0:20:21  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:9  0:20:24  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:12  0:20:27  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:15  0:20:30  1  Mash-tun  144.8 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:18  0:20:33  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.1 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:21  0:20:36  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:24  0:20:39  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:27  0:20:42  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:30  0:20:45  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:33  0:20:48  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:36  0:20:51  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:39  0:20:54  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:42  0:20:57  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:45  0:21:0  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:48  0:21:3  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:51  0:21:6  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:54  0:21:9  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:26:57  0:21:12  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:0  0:21:15  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:3  0:21:18  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:6  0:21:21  1  Mash-tun  144.7 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:9  0:21:24  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:12  0:21:27  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:15  0:21:30  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:18  0:21:33  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:21  0:21:36  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:24  0:21:39  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:27  0:21:42  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:30  0:21:45  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:33  0:21:48  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:36  0:21:51  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:39  0:21:54  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:42  0:21:57  1  Mash-tun  144.6 F, Target: 145.0 F, Pump off, status 0   HLT  154.9 F, Target: 155.0 F, Heat off, status 0 mix 0

0:27:45  0:22:0  1  Mash-tun  144.5 F, Target: 145.0 F, Pump off, status 0   HLT  155.0 F, Target: 155.0 F, Heat off, status 0 mix 0

